,Unnamed: 0,id,label,taxid,rank,name
2759,10169,sp|P48242|GLUB_CORGL,0,1252,species,Corynebacterium glutamicum
2760,12825,gi|16763900|ref|NP_459515.1|,1,18,species,Salmonella enterica
2761,6992,VFG029458,1,33,family,Mycobacteriaceae
2762,7102,sp|O74504|YJD1_SCHPO,0,0,no rank,unclassified
2763,9608,VFG000456,1,18,species,Salmonella enterica
2764,12312,sp|Q0QFQ3|HBZF_PSEAC,0,85068,species,Polaromonas sp018780625
2765,7061,VFG029754,1,119730,species,Mycobacterium sp000328565
2766,10516,sp|Q5UPU8|YL274_MIMIV,0,0,no rank,unclassified
2767,6247,VFG010127,1,5319,species,Mycobacterium austroafricanum
2768,4465,sp|P32267|ASIA_BPT4,0,0,no rank,unclassified
2769,3665,sp|O43028|VAC8_SCHPO,0,70678,species,SCRE01 sp004297935
2770,6024,sp|Q9KXS1|RPOZ_STRCO,0,439,genus,Streptomyces
2771,4499,sp|Q5L0X5|DIVIB_GEOKA,0,2693,species,Geobacillus thermoleovorans
2772,9869,VFG041166,1,6,family,Enterobacteriaceae
2773,11350,VFG040902,1,200,species,Xanthomonas campestris
2774,7400,sp|P80877|METE_BACSU,0,107,genus,Bacillus
2775,11233,VFG043136,1,59,species,Vibrio parahaemolyticus
2776,14361,fig|83332.12.peg.3061|Rv2745c|VBIMycTub87468_3061|,1,0,no rank,unclassified
2777,6941,sp|Q03406|SLD5_YEAST,0,0,no rank,unclassified
2778,7575,VFG006292,1,64,species,Neisseria meningitidis
2779,11202,VFG041908,1,5803,species,Vibrio tarriae
2780,11380,sp|P32341|VPH2_YEAST,0,0,no rank,unclassified
2781,9637,sp|A0A097ZPF7|ANDE_EMEVA,0,2,superkingdom,Bacteria
2782,10000,VFG013079,1,6,family,Enterobacteriaceae
2783,2964,sp|P0A8H3|ZUPT_ECOLI,0,7,genus,Escherichia
2784,842,VFG043438,1,695,species,Bacillus A pacificus
2785,11148,VFG007637,1,66,species,Vibrio cholerae
2786,8577,sp|A9FRJ0|FDRB_SORC5,0,162808,species,Sorangium cellulosum B
2787,2811,sp|Q2HBN0|CGHG_CHAGB,0,2,superkingdom,Bacteria
2788,12621,sp|Q09766|YA7D_SCHPO,0,0,no rank,unclassified
2789,2200,VFG018018,1,50,genus,Campylobacter D
2790,4324,sp|P30128|GREB_ECOLI,0,7,genus,Escherichia
2791,14022,sp|Q04175|SXM1_YEAST,0,0,no rank,unclassified
2792,13504,gi|76788425|ref|YP_329702.1|,1,28,genus,Streptococcus
2793,2632,sp|A0A0S2E7V8|INVA3_PAXIN,0,2,superkingdom,Bacteria
2794,12974,sp|P50500|IRO_ACIFR,0,1970,species,Acidithiobacillus ferriphilus
2795,13465,gi|15926953|ref|NP_374486.1|,1,16,species,Staphylococcus aureus
2796,3342,VFG042990,1,40,species,Enterococcus B faecium
2797,6047,sp|P23833|SCO1_YEAST,0,3009,species,Ferrimicrobium sp027409005
2798,876,sp|B8Y7Y5|IEC5_SCHPO,0,0,no rank,unclassified
2799,3651,VFG034796,1,13802,species,Citrobacter A rodentium
2800,7425,VFG016576,1,2130,species,Mycoplasmoides gallisepticum
2801,8143,VFG013922,1,11575,species,Pseudomonas E toyotomiensis
2802,4039,VFG042778,1,58889,species,Enterobacter B lignolyticus
2803,2032,sp|P07250|IPMK_YEAST,0,0,no rank,unclassified
2804,13963,gi|67465868|ref|XP_649092.1|,1,0,no rank,unclassified
2805,11536,sp|Q09778|TSC1_SCHPO,0,0,no rank,unclassified
2806,10554,sp|Q6QGF0|FIBC_BPT5,0,68,family,Burkholderiaceae
2807,3427,sp|Q5M2B1|RUVB_STRT2,0,270,species,Streptococcus thermophilus
2808,11633,VFG003531,1,298,species,Yersinia enterocolitica
2809,11185,VFG007693,1,510,species,Vibrio vulnificus B
2810,13291,sp|P76245|DGCP_ECOLI,0,804,species,Escherichia coli F
2811,10518,sp|A0QU33|NUOD_MYCS2,0,1462,species,Mycobacterium smegmatis
2812,1733,sp|P22556|POLG_TAMV,0,87123,species,Sinorhizobium shofinae
2813,7981,VFG000199,1,22,species,Pseudomonas aeruginosa
2814,14076,gi|799344608|ref|XP_012052960.1|,1,109726,species,JADKJB01 sp016722525
2815,11593,sp|P48636|LOGH_PSEAE,0,22,species,Pseudomonas aeruginosa
2816,11066,VFG007439,1,510,species,Vibrio vulnificus B
2817,14343,fig|83332.12.peg.2370|Rv2123|VBIMycTub87468_2370|,1,35,species,Mycobacterium tuberculosis
2818,9155,sp|C1P618|YRBN_ECOLI,0,0,no rank,unclassified
2819,11100,VFG007516,1,58,genus,Vibrio
2820,8427,sp|P00330|ADH1_YEAST,0,2,superkingdom,Bacteria
2821,3890,VFG042396,1,2,superkingdom,Bacteria
2822,14262,sp|Q2U852|CSYB_ASPOR,0,2,superkingdom,Bacteria
2823,8767,VFG015830,1,4680,species,Pseudomonas E putida E
2824,8539,VFG015062,1,76,genus,Pseudomonas E
2825,4301,VFG047539,1,142,species,Francisella tularensis
2826,12043,sp|P35137|PPIB_BACSU,0,107,genus,Bacillus
2827,8133,sp|Q8GPI4|AUREO_STAAU,0,0,no rank,unclassified
2828,5975,sp|Q03649|MGL2_YEAST,0,2,superkingdom,Bacteria
2829,7116,VFG030100,1,35,species,Mycobacterium tuberculosis
2830,10668,VFG019120,1,28,genus,Streptococcus
2831,10162,VFG001275,1,16,species,Staphylococcus aureus
2832,8392,sp|Q9C168|CAT1_NEUCR,0,3009,species,Ferrimicrobium sp027409005
2833,11453,sp|O66105|PPIB_TREPA,0,645,species,Treponema pallidum
2834,6799,sp|P41480|FLSO_NPVAC,0,0,no rank,unclassified
2835,2558,sp|P26997|XYLA_THET8,0,1917,genus,Thermus
2836,10991,VFG007263,1,58,genus,Vibrio
2837,4443,sp|P06710|DPO3X_ECOLI,0,6,family,Enterobacteriaceae
2838,5959,sp|Q9AIU0|TTGR_PSEPT,0,76,genus,Pseudomonas E
2839,1520,VFG051140,1,99,species,Brucella melitensis
2840,6589,VFG022392,1,34,genus,Mycobacterium
2841,10987,VFG007257,1,59,species,Vibrio parahaemolyticus
2842,4766,VFG041410,1,181,species,Helicobacter pylori C
2843,710,VFG045425,1,3214,species,Anaplasma phagocytophilum
2844,11969,sp|Q1Q6L7|ENCAP_KUEST,0,7044,species,Kuenenia stuttgartiensis A
2845,1301,VFG010940,1,2997,species,Bordetella avium
2846,5101,VFG001859,1,126,family,Legionellaceae
2847,5046,VFG049201,1,0,no rank,unclassified
2848,2496,sp|Q9X024|NNR_THEMA,0,9330,species,Thermotoga maritima
2849,7022,sp|P0A355|CSPA_LISMO,0,55,genus,Listeria
2850,11648,VFG003564,1,298,species,Yersinia enterocolitica
2851,13515,sp|P22905|MERC_ACIFR,0,1969,genus,Acidithiobacillus
2852,2427,sp|Q56236|GRPE_THET8,0,2334,species,Thermus thermophilus
2853,12316,sp|Q3C1D4|TPDB2_COMSP,0,754,genus,Comamonas
2854,3225,sp|P87154|DPOE_SCHPO,0,148937,species,Achromobacter sp016428805
2855,3830,VFG040941,1,320,species,Citrobacter braakii
2856,6852,sp|P0A0W2|FKBP_NEIMB,0,64,species,Neisseria meningitidis
2857,10230,sp|Q55128|AAT_SYNY3,0,5353,species,Synechocystis sp000284455
2858,5134,sp|P61059|RL4_STAAN,0,16,species,Staphylococcus aureus
2859,14272,fig|652616.3.peg.2049|ERDMAN_2019|VBIMycTub1140_2049|,1,35,species,Mycobacterium tuberculosis
2860,6318,VFG010306,1,5319,species,Mycobacterium austroafricanum
2861,12907,gi|16766992|ref|NP_462607.1|,1,18,species,Salmonella enterica
2862,7741,VFG043674,1,80,order,Bacteroidales
2863,2742,VFG002286,1,153164,species,Clostridium AI sp934438135
2864,4923,VFG048873,1,1477,species,Serratia entomophila
2865,13761,gi|15488542|gb|AAL01153.1|AF406767_1,1,2,superkingdom,Bacteria
2866,4837,sp|Q8ZNN5|APBC_SALTY,0,18,species,Salmonella enterica
2867,6166,sp|P15752|GSPM_KLEPN,0,295,species,Klebsiella grimontii
2868,126,sp|P37710|ALYS_ENTFA,0,38,species,Enterococcus faecalis
2869,4866,VFG048691,1,4,class,Gammaproteobacteria
2870,14331,fig|83332.12.peg.2164|Rv1936|VBIMycTub87468_2164|,1,35,species,Mycobacterium tuberculosis
2871,4750,VFG019412,1,180,genus,Helicobacter
2872,6980,sp|P21169|DCOR_ECOLI,0,4,class,Gammaproteobacteria
2873,6154,sp|P36614|PPE1_SCHPO,0,150042,species,Quinella sp015206785
2874,13015,gi|9627198|ref|NP_056793.1|,1,0,no rank,unclassified
2875,12977,sp|P0C2U3|DTPT_LACLC,0,101725,species,Lactococcus A insecticola
2876,13080,sp|Q8UB77|KDGD_AGRFC,0,2084,species,Agrobacterium fabrum
2877,3756,sp|P37303|GLY1_YEAST,0,2,superkingdom,Bacteria
2878,9501,VFG040343,1,1001,species,Rickettsia rickettsii
2879,2433,sp|P9WPN3|CP132_MYCTU,0,35,species,Mycobacterium tuberculosis
2880,5950,VFG008206,1,20588,species,Mycobacterium gilvum
2881,728,sp|Q10284|SSB1_SCHPO,0,2,superkingdom,Bacteria
2882,5785,VFG042821,1,490,species,Moraxella catarrhalis
0,3675,sp|P26683|SIGA_NOSS1,0,8499,genus,Trichormus
1,10918,VFG007156,1,59,species,Vibrio parahaemolyticus
2,5901,VFG007971,1,16018,species,Mycobacterium leprae
3,9422,VFG042011,1,384,species,Ralstonia nicotianae
4,6385,VFG010431,1,340,species,Mycobacterium avium
5,5322,VFG041305,1,127,genus,Legionella
6,11970,gi|15610113|ref|NP_217492.1|,1,35,species,Mycobacterium tuberculosis
7,11213,VFG042877,1,510,species,Vibrio vulnificus B
8,1012,sp|Q6NCE6|RL32_RHOPA,0,7556,genus,Rhodopseudomonas
9,9105,sp|E9RGS4|SECF_VIBAL,0,670,species,Vibrio diabolicus
10,190,sp|O87943|BSSA_THAAR,0,2,superkingdom,Bacteria
11,6132,sp|Q5SHP2|RS19_THET8,0,1917,genus,Thermus
12,3466,sp|P40011|RRAAH_YEAST,0,1,no rank,root
13,2205,sp|P25377|ADH7_YEAST,0,1,no rank,root
14,7550,VFG006137,1,84,species,Neisseria gonorrhoeae
15,8633,VFG015305,1,35148,species,Pseudomonas E syringae P
16,11062,VFG007424,1,5803,species,Vibrio tarriae
17,5796,sp|A0A2I1BSW8|NVFC_ASPN1,0,2,superkingdom,Bacteria
18,9874,sp|P25971|PYRF_BACSU,0,122,species,Bacillus subtilis
19,2775,VFG012131,1,144,family,Clostridiaceae
20,2056,sp|P34240|ZRT3_YEAST,0,2,superkingdom,Bacteria
21,4968,VFG048926,1,19411,species,Serratia sp017832355
22,1761,sp|O34678|YTBE_BACSU,0,122,species,Bacillus subtilis
23,7478,VFG016637,1,42551,species,Malacoplasma penetrans
24,6023,VFG008998,1,67,species,Mycobacterium abscessus
25,9361,VFG052000,1,76,genus,Pseudomonas E
26,12006,gi|448824772|ref|NP_216564.2|,1,31,class,Actinomycetes
27,14125,sp|P44121|DNLI_HAEIN,0,232,genus,Haemophilus
28,4495,sp|P18002|IMMM_ECOLX,0,876,genus,Pectobacterium
29,9624,VFG000493,1,17,genus,Salmonella
30,10916,sp|Q12421|ATG31_YEAST,0,0,no rank,unclassified
31,8277,VFG014237,1,8535,species,Pseudomonas E hydrolytica
32,1613,VFG025203,1,70,species,Burkholderia mallei
33,10027,VFG041703,1,123756,species,Sinorhizobium fredii A
34,1659,VFG025602,1,1337,species,Burkholderia thailandensis
35,9873,sp|A0A2A5JY22|NUCLP_PAELB,0,1412,species,Paenibacillus H larvae
36,9584,VFG000425,1,91,genus,Citrobacter
37,7554,sp|P77510|DPIB_ECOLI,0,7,genus,Escherichia
38,12288,gi|218562635|ref|YP_002344414.1|,1,51,species,Campylobacter D jejuni
39,13300,gi|227081115|ref|YP_002809666.1|,1,66,species,Vibrio cholerae
40,7673,sp|Q3JQJ0|FETP_BURP1,0,70,species,Burkholderia mallei
41,12638,gi|15800026|ref|NP_286038.1|,1,8,species,Escherichia coli
42,6614,VFG022678,1,17848,species,Mycobacterium algericum
43,12211,gi|56708316|ref|YP_170212.1|,1,141,genus,Francisella
44,5656,sp|G0RL42|VEA_HYPJQ,0,0,no rank,unclassified
45,7804,VFG041662,1,23873,species,Photorhabdus asymbiotica
46,3086,VFG039501,1,699,species,Coxiella burnetii
47,4922,VFG048872,1,37921,species,Pantoea phytobeneficialis
48,8646,sp|Q08689|NAT5_YEAST,0,0,no rank,unclassified
49,3342,sp|P13063|PHSS_DESBA,0,48700,species,Desulfomicrobium macestii
50,699,sp|P10342|ISOA_PSEAY,0,2,superkingdom,Bacteria
51,7511,sp|O66608|PURK_AQUAE,0,121469,species,Aquifex aeolicus
52,9916,VFG043056,1,17,genus,Salmonella
53,6236,sp|Q03702|CCE1_YEAST,0,0,no rank,unclassified
54,12094,sp|I0DFJ0|AADC_BACAT,0,596,species,Bacillus atrophaeus
55,9397,sp|P64567|YQGB_ECOLI,0,376,species,Escherichia albertii
56,4507,VFG013354,1,1209,species,Haemophilus influenzae H
57,14290,fig|83331.22.peg.2833|MT2594|VBIMycTub22151_2833|,1,35,species,Mycobacterium tuberculosis
58,8914,sp|P32332|OAC1_YEAST,0,2918,species,Arctic96AD-7 sp002685535
59,10745,VFG000100,1,66,species,Vibrio cholerae
60,5631,VFG000073,1,477,species,Listeria monocytogenes D
61,10632,VFG018650,1,912,species,Streptococcus gordonii
62,14319,sp|Q12445|POM34_YEAST,0,0,no rank,unclassified
63,6257,sp|A0KH11|ALR_AERHH,0,366,species,Aeromonas hydrophila
64,11223,VFG043126,1,59,species,Vibrio parahaemolyticus
65,6420,sp|Q1D6H4|ENCAP_MYXXD,0,7365,species,Myxococcus xanthus
66,14205,sp|Q65164|TPRT_ASFB7,0,533,order,Chlamydiales
67,11827,sp|Q5Y818|ARRA_CHRAT,0,2,superkingdom,Bacteria
68,11130,VFG007598,1,66,species,Vibrio cholerae
69,11640,VFG003538,1,298,species,Yersinia enterocolitica
70,703,VFG045408,1,3214,species,Anaplasma phagocytophilum
71,9369,VFG040978,1,384,species,Ralstonia nicotianae
72,4036,sp|A0A346LU62|CAPS1_SUFV1,0,0,no rank,unclassified
73,5518,VFG045565,1,128,species,Legionella pneumophila
74,1519,VFG051139,1,99,species,Brucella melitensis
75,7112,sp|Q8GAK6|XDH_PAENI,0,4731,species,Arthrobacter nicotinovorans
76,14234,fig|283166.5.peg.73|BH00620|VBIBarHen29080_0073|,1,1736,species,Bartonella henselae
77,14099,sp|Q9P6L9|YKQ7_SCHPO,0,0,no rank,unclassified
78,12274,gi|22127807|ref|NP_671230.1|,1,152,genus,Yersinia
79,5986,sp|B8MKZ3|TSTJ_TALSN,0,1,no rank,root
80,11978,gi|15609844|ref|NP_217223.1|,1,35,species,Mycobacterium tuberculosis
81,13539,sp|P54975|CRTB_PARSN,0,4609,species,Paracoccus marcusii
82,2911,sp|P53336|YG5X_YEAST,0,0,no rank,unclassified
83,5010,sp|O06159|BKDC_MYCTU,0,35,species,Mycobacterium tuberculosis
84,12763,gi|15642451|ref|NP_232084.1|,1,66,species,Vibrio cholerae
85,2542,VFG051471,1,2664,species,Chlamydia muridarum
86,11106,VFG007525,1,1907,genus,Aliivibrio
87,1529,VFG051197,1,99,species,Brucella melitensis
88,10748,sp|Q2HR75|MTA_HHV8P,0,0,no rank,unclassified
89,7056,sp|P0DW68|DTCA_VIBAL,0,5,order,Enterobacterales
90,1896,VFG044312,1,709,species,Burkholderia orbicola
91,11970,sp|P24935|ADP_ADE02,0,0,no rank,unclassified
92,12076,gi|89255832|ref|YP_513194.1|,1,142,species,Francisella tularensis
93,11895,sp|Q01176|XYN2_PYRGI,0,2,superkingdom,Bacteria
94,8434,sp|Q7A6Q5|Y724_STAAN,0,16,species,Staphylococcus aureus
95,11259,sp|Q2FZ58|Y1193_STAA8,0,15,genus,Staphylococcus
96,3097,VFG039549,1,699,species,Coxiella burnetii
97,622,VFG041358,1,359,genus,Agrobacterium
98,8527,sp|Q05097|PA1L_PSEAE,0,22,species,Pseudomonas aeruginosa
99,1341,sp|Q08299|ENB1_YEAST,0,0,no rank,unclassified
100,4312,VFG047737,1,141,genus,Francisella
101,13053,gi|15903398|ref|NP_358948.1|,1,28,genus,Streptococcus
102,11076,VFG007457,1,510,species,Vibrio vulnificus B
103,13503,sp|P18562|UPP_YEAST,0,1,no rank,root
104,10787,sp|P18333|SIGA_CHLTR,0,534,family,Chlamydiaceae
105,10678,VFG042968,1,60,species,Streptococcus pyogenes
106,7275,VFG031779,1,35,species,Mycobacterium tuberculosis
107,3041,sp|Q09793|NUP45_SCHPO,0,0,no rank,unclassified
108,3228,sp|Q7S2H6|RT26_NEUCR,0,1,no rank,root
109,8308,VFG014302,1,31981,species,Pseudomonas E chaetocerotis
110,6862,VFG024794,1,16018,species,Mycobacterium leprae
111,8558,VFG015184,1,701,species,Pseudomonas E fragariae
112,3307,VFG045472,1,35720,species,Finegoldia sp900766215
113,2193,sp|O74971|ATG5_SCHPO,0,0,no rank,unclassified
114,12928,sp|O52760|RPOA_PSEAE,0,21,genus,Pseudomonas
115,10647,sp|O26061|THYX_HELPY,0,180,genus,Helicobacter
116,1143,VFG016797,1,1736,species,Bartonella henselae
117,4142,VFG050160,1,8,species,Escherichia coli
118,5297,VFG041280,1,127,genus,Legionella
119,4585,sp|Q12298|YD061_YEAST,0,2,superkingdom,Bacteria
120,12740,sp|P04537|UVSY_BPT4,0,0,no rank,unclassified
121,3992,VFG042578,1,58325,species,Citrobacter portucalensis A
122,12120,sp|P64439|YBJM_ECOLI,0,640,species,Escherichia marmotae
123,9319,VFG051918,1,76,genus,Pseudomonas E
124,8619,sp|A0A1U8QW91|CICB_EMENI,0,2,superkingdom,Bacteria
125,135,VFG038029,1,24,genus,Acinetobacter
126,6294,sp|P38430|YM8C_YEAST,0,2,superkingdom,Bacteria
127,7858,sp|P53337|ERV29_YEAST,0,0,no rank,unclassified
128,9323,sp|P96890|ACCA3_MYCTU,0,34,genus,Mycobacterium
129,8946,sp|Q38HX2|HPDA_CLOSL,0,61454,species,Clostridium AM scatologenes
130,10674,sp|A0A0U1LQF6|CCTO_TALIS,0,0,no rank,unclassified
131,2797,sp|P75898|RUTA_ECOLI,0,804,species,Escherichia coli F
132,5082,VFG001837,1,128,species,Legionella pneumophila
133,4310,VFG047705,1,2,superkingdom,Bacteria
134,5534,sp|Q2U0N3|MORA_ASPOR,0,2,superkingdom,Bacteria
135,2137,VFG012062,1,51,species,Campylobacter D jejuni
136,8125,sp|C8VTS4|VELB_EMENI,0,0,no rank,unclassified
137,12803,gi|15640545|ref|NP_230174.1|,1,66,species,Vibrio cholerae
138,2971,VFG050289,1,240,genus,Corynebacterium
139,8808,sp|P14020|DPM1_YEAST,0,1936,phylum,Planctomycetota
140,10011,sp|Q03036|IRC4_YEAST,0,37,genus,Enterococcus
141,6017,VFG008907,1,30,phylum,Actinomycetota
142,11865,sp|P87132|YFK5_SCHPO,0,1,no rank,root
143,8286,sp|B2AE04|CEL6C_PODAN,0,2,superkingdom,Bacteria
144,11793,VFG041730,1,298,species,Yersinia enterocolitica
145,9940,VFG044403,1,6,family,Enterobacteriaceae
146,9790,VFG018408,1,17,genus,Salmonella
147,2355,sp|Q2FWE4|Y2355_STAA8,0,16,species,Staphylococcus aureus
148,5068,sp|B6D5I7|FGAMT_ASPFM,0,1,no rank,root
149,10818,sp|O74757|HRD1_SCHPO,0,1,no rank,root
150,11850,VFG044141,1,153,species,Yersinia pestis
151,12477,sp|P9WIT7|PYRB_MYCTU,0,35,species,Mycobacterium tuberculosis
152,3957,VFG042528,1,2192,species,Escherichia sp005843885
153,13305,gi|15618807|ref|NP_225093.1|,1,6443,species,Chlamydophila pneumoniae
154,11219,VFG043122,1,66,species,Vibrio cholerae
155,1066,sp|Q9RXJ2|RL14_DEIRA,0,4494,genus,Deinococcus
156,5962,sp|O31686|YKVU_BACSU,0,122,species,Bacillus subtilis
157,5383,sp|P16733|GM_HCMVA,0,0,no rank,unclassified
158,5249,sp|H9XP47|MBDH_SERMA,0,169,genus,Serratia
159,429,VFG038643,1,366,species,Aeromonas hydrophila
160,552,sp|P50899|GUXB_CELFA,0,3130,family,Cellulomonadaceae
161,2289,sp|P17854|CYSH_ECOLI,0,7,genus,Escherichia
162,11656,VFG003624,1,298,species,Yersinia enterocolitica
163,726,sp|C5B137|FHCA_METEA,0,2511,genus,Methylobacterium
164,105,VFG037970,1,39324,species,Acinetobacter bereziniae A
165,3345,VFG042993,1,36,family,Enterococcaceae
166,5776,sp|Q02199|NUP49_YEAST,0,0,no rank,unclassified
167,2469,sp|A0A0H2VBH0|YHES_ECOL6,0,4,class,Gammaproteobacteria
168,6598,VFG022539,1,67,species,Mycobacterium abscessus
169,12995,gi|121634994|ref|YP_975239.1|,1,0,no rank,unclassified
170,5964,VFG008256,1,12755,species,Mycobacterium monacense
171,13558,sp|P0DPN0|YAHV_ECOLI,0,0,no rank,unclassified
172,5062,VFG049256,1,6,family,Enterobacteriaceae
173,9442,sp|A0A5N1I561|LOX_LACJE,0,737,species,Lactobacillus jensenii
174,6905,sp|G2IQQ8|LIGK_SPHSK,0,62917,species,Sphingobium lignivorans
175,12407,sp|P11978|SIR4_YEAST,0,0,no rank,unclassified
176,5291,sp|P80702|DIDH_COMTE,0,12541,species,Comamonas testosteroni
177,1757,VFG026278,1,1337,species,Burkholderia thailandensis
178,9398,VFG041987,1,384,species,Ralstonia nicotianae
179,1949,sp|O14328|KSP1_SCHPO,0,2,superkingdom,Bacteria
180,1352,VFG011200,1,148937,species,Achromobacter sp016428805
181,1934,VFG001921,1,50,genus,Campylobacter D
182,13901,gi|9630842|ref|NP_047439.1|,1,0,no rank,unclassified
183,8232,sp|Q9AEM1|PCKG_CORGL,0,240,genus,Corynebacterium
184,9184,sp|O94311|YH56_SCHPO,0,0,no rank,unclassified
185,1585,sp|P05986|KAPC_YEAST,0,144772,species,SXOO01 sp018780435
186,4566,sp|A9G317|FDX8_SORC5,0,162808,species,Sorangium cellulosum B
187,7312,sp|P17881|NCAP_SEOUS,0,0,no rank,unclassified
188,13894,sp|P9WM85|Y049_MYCTU,0,35,species,Mycobacterium tuberculosis
189,3408,VFG041480,1,406,species,Erwinia amylovora
190,2954,VFG021783,1,6074,species,Corynebacterium silvaticum
191,3016,VFG039207,1,699,species,Coxiella burnetii
192,65,VFG037895,1,1425,species,Acinetobacter haemolyticus
193,395,sp|O05507|PTEC_BACSU,0,122,species,Bacillus subtilis
194,3251,VFG041582,1,2674,species,Edwardsiella piscicida
195,390,sp|P07512|IAA_STRRO,0,1606,species,Streptomyces rochei
196,9039,VFG020056,1,76,genus,Pseudomonas E
197,7490,sp|P39890|TCMI_STRGA,0,43669,species,Streptomyces glaucescens B
198,8053,VFG002060,1,4,class,Gammaproteobacteria
199,16,sp|P9WEX3|DPASD_APISA,0,2,superkingdom,Bacteria
200,6168,sp|B7GPC7|EBI1_BIFLS,0,527,species,Bifidobacterium infantis
201,5892,VFG007929,1,12755,species,Mycobacterium monacense
202,1390,sp|P31378|NTH1_YEAST,0,3009,species,Ferrimicrobium sp027409005
203,5578,sp|P21632|COBB_SINSX,0,2064,species,Ensifer adhaerens
204,6078,sp|Q12040|YO283_YEAST,0,2,superkingdom,Bacteria
205,635,sp|P22533|MANB_CALSA,0,5258,genus,Caldicellulosiruptor
206,8830,VFG015919,1,76,genus,Pseudomonas E
207,8056,sp|P25711|NDUS4_NEUCR,0,53518,species,UBA8079 sp038132575
208,12244,sp|P14489|BLO10_PSEAI,0,4,class,Gammaproteobacteria
209,5585,sp|Q9ZEP3|CSEC_STRCO,0,1733,species,Streptomyces violaceoruber
210,225,sp|P35829|SLAP_LACAC,0,832,species,Lactobacillus acidophilus
211,10767,VFG002087,1,66,species,Vibrio cholerae
212,1908,VFG001891,1,50,genus,Campylobacter D
213,7707,VFG042224,1,1789,species,Pantoea stewartii
214,7418,VFG016567,1,0,no rank,unclassified
215,14025,sp|P62593|BLAT_ECOLX,0,2,superkingdom,Bacteria
216,8792,VFG015879,1,1160,species,Pseudomonas E tremae
217,1073,VFG002261,1,1736,species,Bartonella henselae
218,2568,VFG041861,1,2927,species,Chromobacterium violaceum
219,11149,VFG007639,1,12249,species,Vibrio sp000960595
220,4134,VFG045823,1,6,family,Enterobacteriaceae
221,11610,VFG003497,1,298,species,Yersinia enterocolitica
222,989,VFG049962,1,89,genus,Bacillus A
223,2693,sp|Q5SJ79|COX1_THET8,0,1916,family,Thermaceae
224,12032,sp|P46784|RS10B_YEAST,0,0,no rank,unclassified
225,1852,VFG041757,1,70,species,Burkholderia mallei
226,14393,fig|83332.12.peg.376|Rv0342|VBIMycTub87468_0376|,1,34,genus,Mycobacterium
227,8384,VFG014497,1,8535,species,Pseudomonas E hydrolytica
228,6834,VFG024582,1,34,genus,Mycobacterium
229,362,VFG038487,1,209,genus,Aeromonas
230,9866,VFG041160,1,5,order,Enterobacterales
231,5251,VFG041234,1,128,species,Legionella pneumophila
232,11743,VFG023596,1,30102,species,Yersinia canariae
233,9873,VFG041171,1,6,family,Enterobacteriaceae
234,5941,sp|Q2FZL7|MEND_STAA8,0,15,genus,Staphylococcus
235,4363,sp|Q92349|MUG79_SCHPO,0,0,no rank,unclassified
236,7370,VFG016480,1,146361,species,Mycoplasma J mobile
