Unnamed: 0,id,label,target_id,pred_label,fident,bitscore,evalue,score
19975,sp|Q9HXE9|PCS_PSEAE,0,Q1MGQ9,0.0,0.757,577.0,1.5350000000000002e-166,0.08415985997666278
19976,VFG051306,1,VFG051305,1.0,0.826,4982.0,0.0,0.7266627771295215
19977,VFG045317,1,VFG045318,1.0,0.707,1133.0,0.0,0.16525670945157525
19978,sp|P40033|RSM18_YEAST,0,Q1K8E0,0.0,0.771,174.0,2.6109999999999997e-44,0.025379229871645273
19979,sp|O07664|HPRK_ENTFA,0,O34483,0.0,0.896,983.0,9.061e-295,0.14337806301050174
19980,sp|O74901|YCS1_SCHPO,0,P0A0J7,0.0,0.677,924.0,9.885000000000001e-270,0.13477246207701282
19981,sp|Q03305|RMT2_YEAST,0,G8T6H8,0.0,0.703,449.0,2.301e-126,0.06549008168028005
19982,VFG052307,1,VFG052308,1.0,0.917,970.0,7.846e-293,0.1414819136522754
19983,sp|P0DV21|YTGB_ECOLI,0,,0.0,,0.0,,0.0
19984,VFG037938,1,VFG007661,1.0,0.922,974.0,2.8869999999999998e-294,0.14206534422403733
19985,VFG002349,1,VFG011281,1.0,0.842,584.0,3.2559999999999996e-169,0.08518086347724621
19986,VFG025179,1,VFG041902,1.0,0.814,194.0,1.1670000000000001e-50,0.028296382730455077
19987,sp|P38947|SUCD_CLOK5,0,E5Y8P9,0.0,0.857,1416.0,0.0,0.20653442240373396
19988,sp|Q0CG33|TPZB_ASPTN,0,P0DUR8,0.0,0.769,778.0,3.35e-226,0.11347724620770128
19989,VFG023610,1,VFG003560,1.0,0.844,1764.0,0.0,0.2572928821470245
19990,fig|216594.6.peg.2437|MMAR_2285|VBIMycMar75906_2437|,1,fig|216594.6.peg.2436|MMAR_2284|VBIMycMar75906_2436|,1.0,0.802,466.0,4.115e-132,0.06796966161026838
19991,sp|A0A1E1FFN4|PRHK_PENBI,0,C8VE79,0.0,0.903,1944.0,0.0,0.28354725787631274
19992,sp|P45943|RAPE_BACSU,0,P70962,0.0,0.875,1063.0,1.582e-315,0.15504667444574097
19993,VFG006600,1,VFG001892,1.0,0.879,784.0,4.207e-231,0.11435239206534423
19994,VFG014138,1,VFG007633,1.0,0.912,1440.0,0.0,0.2100350058343057
19995,VFG050233,1,VFG002029,1.0,0.553,1355.0,0.0,0.19763710618436406
19996,sp|P17993|UBIG_ECOLI,0,P27680,0.0,0.671,551.0,2.447e-158,0.08036756126021004
19997,sp|B0VNL8|DEF_ACIBS,0,P0A6K3,0.0,0.952,586.0,2.528e-174,0.0854725787631272
19998,sp|P83773|ACH1_CANAL,0,P32316,0.0,0.862,1579.0,0.0,0.23030921820303385
19999,VFG007985,1,VFG007987,1.0,0.876,759.0,1.7180000000000001e-223,0.11070595099183198
20000,VFG040976,1,VFG040927,1.0,0.75,695.0,5.724e-201,0.1013710618436406
20001,sp|Q54468|CHB_SERMA,0,P13670,0.0,0.819,2244.0,0.0,0.32730455075845977
20002,sp|P49786|BCCP_BACSU,0,P43874,0.0,0.865,436.0,2.5199999999999996e-125,0.06359393232205368
20003,sp|T2KPK5|PLH18_FORAG,0,T2KM04,0.0,0.732,1035.0,2.536e-303,0.15096266044340723
20004,sp|Q18AR0|THLA_CLOD6,0,Q7A7L2,0.0,0.931,1357.0,0.0,0.19792882147024504
20005,sp|Q81ZH0|PUR5_BACAN,0,NP_697724.1,1.0,0.881,1061.0,1.198e-317,0.15475495915985998
20006,sp|Q06631|BFR2_YEAST,0,P23201,0.0,0.554,188.0,1.192e-47,0.027421236872812137
20007,sp|P0ADD2|YJJB_ECOLI,0,P14319,0.0,0.651,168.0,2.444e-42,0.024504084014002333
20008,sp|Q51480|NIRF_PSEAE,0,P24474,0.0,0.754,972.0,1.721e-285,0.14177362893815637
20009,sp|Q4WB01|PSOD_ASPFU,0,A1CFL6,0.0,0.864,1445.0,0.0,0.21076429404900818
20010,VFG015563,1,VFG020042,1.0,0.853,1329.0,0.0,0.19384480746791133
20011,sp|A4ITV2|GDPP_GEOTN,0,P71615,0.0,0.696,698.0,2.5e-201,0.10180863477246208
20012,sp|Q03C44|PAGL1_LACP3,0,C7NB67,0.0,0.906,1420.0,0.0,0.20711785297549593
20013,sp|Q99296|YL149_YEAST,0,G0SCK6,0.0,0.638,654.0,5.838e-188,0.09539089848308051
20014,gi|15901231|ref|NP_345835.1|,1,P36923,0.0,0.881,765.0,2.591e-230,0.11158109684947491
20015,sp|P20636|ETF2_VACCW,0,VFG040527,1.0,0.483,114.0,2.922e-25,0.01662777129521587
20016,VFG002306,1,VFG021121,1.0,0.731,3901.0,0.0,0.5689906651108518
20017,sp|O25825|CY553_HELPY,0,P04032,0.0,0.778,232.0,1.049e-62,0.0338389731621937
20018,sp|Q02QI1|Y2077_PSEAB,0,Q7WLU9,0.0,0.841,303.0,3.897e-86,0.044194865810968494
20019,gi|70984747|ref|XP_747880.1|,1,XP_012051928.1,1.0,0.873,194.0,4.185e-49,0.028296382730455077
20020,VFG016150,1,VFG000171,1.0,0.873,1403.0,0.0,0.20463827304550758
20021,gi|182683685|ref|YP_001835432.1|,1,Q9K4V3,0.0,0.91,569.0,8.853000000000001e-166,0.08299299883313886
20022,sp|P44882|Y817_HAEIN,0,Q750S2,0.0,0.568,140.0,1.0619999999999999e-33,0.020420070011668612
20023,sp|P21192|ACE2_YEAST,0,P08153,0.0,0.822,392.0,5.817e-109,0.057176196032672114
20024,sp|P51772|BPX_BPP2,0,VFG051992,1.0,0.733,113.0,1.968e-26,0.01648191365227538
20025,VFG041423,1,VFG041401,1.0,0.71,1260.0,0.0,0.1837806301050175
20026,sp|P27300|LPXK_ECOLI,0,VFG013246,1.0,0.864,1039.0,5.872e-312,0.1515460910151692
20027,sp|Q6GIL8|G3P1_STAAR,0,VFG005360,1.0,0.869,1084.0,0.0,0.15810968494749125
20028,sp|Q9P7P0|YOL4_SCHPO,0,P32784,0.0,0.802,1435.0,0.0,0.20930571761960326
20029,sp|P9WNU1|DPO3B_MYCTU,0,A0QND6,0.0,0.97,1346.0,0.0,0.19632438739789965
20030,sp|C9K1X5|COTB2_STRMJ,0,D9XDR8,0.0,0.688,495.0,9.58e-141,0.0721995332555426
20031,sp|P9WL67|Y2627_MYCTU,0,P94388,0.0,0.672,601.0,2.4190000000000003e-172,0.08766044340723454
20032,sp|P21565|SRP54_SCHPO,0,P20424,0.0,0.812,1344.0,0.0,0.19603267211201866
20033,VFG051850,1,VFG050957,1.0,0.719,1265.0,0.0,0.18450991831971994
20034,sp|P56926|SYQ_DEIRA,0,Q9I2U8,0.0,0.766,1366.0,0.0,0.19924154025670945
20035,VFG000213,1,VFG042285,1.0,0.963,170.0,1.714e-44,0.024795799299883313
20036,VFG047113,1,VFG047104,1.0,0.874,1911.0,0.0,0.27873395565927656
20037,VFG013732,1,VFG021855,1.0,0.959,964.0,1.0940000000000001e-293,0.14060676779463244
20038,VFG041546,1,VFG041848,1.0,0.819,277.0,9.579e-77,0.04040256709451575
20039,sp|G0S215|SDA1_CHATD,0,P53313,0.0,0.7,1279.0,0.0,0.18655192532088682
20040,VFG039005,1,VFG038984,1.0,0.786,284.0,2.6830000000000003e-78,0.041423570595099185
20041,gi|15610118|ref|NP_217497.1|,1,Q06893,0.0,0.819,1001.0,1.384e-295,0.14600350058343056
20042,VFG002411,1,VFG040868,1.0,0.817,219.0,1.608e-58,0.031942823803967325
20043,sp|Q60034|DYR_THEMA,0,P00382,0.0,0.861,456.0,3.59e-131,0.06651108518086347
20044,VFG016449,1,VFG002029,1.0,0.91,5076.0,0.0,0.7403733955659276
20045,sp|Q8ZPK2|OSMX_SALTY,0,O32243,0.0,0.809,797.0,1.158e-233,0.11624854142357059
20046,sp|C0QRQ2|GPGS_PERMH,0,Q9RFR0,0.0,0.579,482.0,1.346e-136,0.07030338389731622
20047,VFG013559,1,VFG042344,1.0,0.633,2136.0,0.0,0.3115519253208868
20048,VFG014245,1,VFG043081,1.0,0.884,1069.0,1.032e-317,0.1559218203033839
20049,sp|A7ZI07|ZORD_ECO24,0,P38144,0.0,0.704,1164.0,0.0,0.16977829638273045
20050,gi|148828637|ref|YP_182395.2|,1,VFG050233,1.0,0.659,243.0,3.2280000000000003e-64,0.03544340723453909
20051,sp|P33460|REV_CAEVC,0,XP_012052184.1,1.0,0.675,56.0,1.354e-08,0.008168028004667444
20052,VFG044412,1,VFG037355,1.0,0.86,2373.0,0.0,0.34612018669778294
20053,VFG043252,1,VFG043435,1.0,0.779,1032.0,1.117e-303,0.15052508751458576
20054,VFG011696,1,VFG011705,1.0,0.695,1084.0,0.0,0.15810968494749125
20055,VFG042024,1,VFG041742,1.0,0.506,309.0,5.009000000000001e-84,0.04507001166861144
20056,VFG004190,1,VFG018345,1.0,0.775,436.0,1.8960000000000002e-124,0.06359393232205368
20057,gi|24115149|ref|NP_709659.1|,1,YP_248552.1,1.0,0.899,639.0,6.175e-189,0.09320303383897316
20058,sp|P9WIM9|PR28_MYCTU,0,NP_215532.1,1.0,0.846,490.0,5.015e-139,0.07147024504084014
20059,sp|Q2G0D4|SSAAL_STAA8,0,VFG043453,1.0,0.913,713.0,1.692e-208,0.10399649941656942
20060,VFG051149,1,fig|909946.3.peg.810|STM474_0790|VBISalEnt171491_0810|,1.0,0.469,90.0,1.229e-18,0.013127187864644107
20061,VFG036233,1,VFG000227,1.0,0.657,162.0,1.943e-40,0.023628938156359393
20062,sp|P9WKC1|Y1425_MYCTU,0,VFG030325,1.0,0.835,1200.0,0.0,0.1750291715285881
20063,sp|O06924|MADA_MALRU,0,P45413,0.0,0.659,721.0,1.976e-208,0.10516336056009334
20064,sp|P40470|RRT14_YEAST,0,Q5UQW6,0.0,0.556,134.0,6.399e-32,0.019544924154025672
20065,sp|Q8SQI1|3MG_ENCCU,0,P9WJP7,0.0,0.631,289.0,1.328e-78,0.04215285880980164
20066,VFG018689,1,VFG002231,1.0,0.861,278.0,2.998e-77,0.04054842473745624
20067,sp|Q0K4F6|DTNK_CUPNH,0,Q8ZRS5,0.0,0.736,1039.0,1.154e-305,0.1515460910151692
20068,gi|89255840|ref|YP_513202.1|,1,VFG043813,1.0,0.716,614.0,6.207e-177,0.08955659276546091
20069,fig|169963.11.peg.602|lmo0583|VBILisMon69206_0602|,1,O06446,0.0,0.807,1993.0,0.0,0.29069428238039674
20070,VFG000255,1,YP_001652611.1,1.0,0.89,1127.0,0.0,0.16438156359393233
20071,sp|G4NEA9|NEC2_PYRO7,0,A0A0M4KDW1,0.0,0.732,559.0,1.78e-160,0.08153442240373396
20072,sp|P16630|GUNS_PECPM,0,P22669,0.0,0.717,524.0,7.446e-150,0.0764294049008168
20073,VFG007414,1,VFG007412,1.0,0.878,755.0,6.866000000000001e-221,0.11012252042007001
20074,VFG016015,1,VFG020062,1.0,0.849,845.0,2.1259999999999997e-249,0.12324970828471411
20075,VFG011837,1,VFG006645,1.0,0.538,698.0,1.755e-201,0.10180863477246208
20076,sp|P40942|CEXY_THEST,0,P40943,0.0,0.864,1136.0,0.0,0.16569428238039674
20077,VFG045526,1,VFG034796,1.0,0.618,111.0,1.108e-24,0.0161901983663944
20078,VFG009851,1,VFG022933,1.0,0.905,1393.0,0.0,0.2031796966161027
20079,sp|P37647|KDGK_ECOLI,0,Q15UF1,0.0,0.902,1067.0,5e-324,0.1556301050175029
20080,sp|Q1K5Z0|RT24_NEUCR,0,P53168,0.0,0.608,103.0,3.7329999999999998e-22,0.015023337222870478
20081,sp|Q8ZP19|YCGR_SALTY,0,P76010,0.0,0.926,782.0,1.184e-233,0.11406067677946324
20082,VFG027248,1,VFG009874,1.0,0.923,1162.0,0.0,0.16948658109684947
20083,VFG042531,1,fig|265669.9.peg.863|LMOf2365_0859|VBILisMon105049_0863|,1.0,0.486,226.0,3.199e-59,0.03296382730455076
20084,VFG010197,1,VFG010191,1.0,0.872,1317.0,0.0,0.19209451575262543
20085,sp|P0A6A3|ACKA_ECOLI,0,NP_230743.1,1.0,0.937,1381.0,0.0,0.20142940490081682
20086,sp|P04951|KDSB_ECOLI,0,Q8ZGA4,0.0,0.963,899.0,3.454e-274,0.13112602100350057
20087,sp|P11349|NARH_ECOLI,0,VFG001814,1.0,0.792,1074.0,4.24e-315,0.15665110851808633
20088,VFG043970,1,VFG043932,1.0,0.652,932.0,1.1070000000000001e-271,0.13593932322053676
20089,sp|O67572|LPXK_AQUAE,0,P27300,0.0,0.726,731.0,1.8110000000000002e-212,0.10662193698949825
20090,VFG005760,1,C0H419,0.0,0.888,225.0,3.252e-60,0.03281796966161027
20091,sp|Q5SL87|RUVB_THET8,0,NP_212156.1,1.0,0.935,1100.0,0.0,0.1604434072345391
20092,sp|P0A3Y1|PETM_NOSS1,0,P83796,0.0,0.781,87.0,1.364e-19,0.012689614935822636
20093,sp|P52663|BLAN_ENTCL,0,P52664,0.0,0.922,920.0,1.583e-275,0.13418903150525088
20094,sp|G7CBF5|IRTA_MYCT3,0,VFG024065,1.0,0.883,2774.0,0.0,0.4046091015169195
20095,sp|Q03823|YM35_YEAST,0,P53118,0.0,0.715,321.0,1.868e-87,0.04682030338389732
20096,sp|Q01490|PPIB_ORPSP,0,D4AY02,0.0,0.882,571.0,2.6890000000000003e-166,0.08328471411901983
20097,gi|15602566|ref|NP_245638.1|,1,YP_001216476.1,1.0,0.918,1599.0,0.0,0.23322637106184363
20098,VFG029989,1,VFG029987,1.0,0.755,826.0,6.072e-241,0.12047841306884481
20099,sp|P0DX98|CDNE_ENTF2,0,K1KYT0,0.0,0.846,769.0,1.1249999999999999e-224,0.11216452742123688
20100,gi|16767186|ref|NP_462801.1|,1,YP_514048.1,1.0,0.956,326.0,5.924e-95,0.04754959159859977
20101,sp|P56122|AROC_HELPY,0,Q9PM41,0.0,0.804,968.0,4.017e-285,0.1411901983663944
20102,VFG014731,1,VFG014732,1.0,0.913,780.0,2.589e-230,0.11376896149358226
20103,sp|P38202|YBC8_YEAST,0,P35724,0.0,0.67,103.0,7.128999999999999e-23,0.015023337222870478
20104,VFG000119,1,VFG014971,1.0,0.975,902.0,2.7450000000000003e-275,0.13156359393232206
20105,sp|P27217|SCRB_KLEPN,0,NP_815317.1,1.0,0.789,1217.0,0.0,0.17750875145857642
20106,sp|P15446|MTH2_HAEPA,0,P17044,0.0,0.756,722.0,3.5070000000000005e-209,0.10530921820303384
20107,sp|P0A0B0|MECR_STAAN,0,P12287,0.0,0.794,1500.0,0.0,0.21878646441073513
20108,VFG041933,1,VFG041744,1.0,0.677,509.0,1.297e-144,0.07424154025670945
20109,VFG039380,1,VFG039377,1.0,0.822,1101.0,0.0,0.16058926487747957
20110,VFG041322,1,VFG039454,1.0,0.553,594.0,5.088e-170,0.08663943990665111
20111,VFG041840,1,fig|216597.6.peg.3200|SL1344_2878|VBISalEnt88447_3200|,1.0,0.755,574.0,3.281e-165,0.0837222870478413
20112,sp|Q72JC0|PILA4_THET2,0,VFG038478,1.0,0.645,210.0,4.01e-55,0.030630105017502917
20113,sp|Q8SVA6|THIK_ENCCU,0,Q7A7L2,0.0,0.84,1164.0,0.0,0.16977829638273045
20114,VFG015199,1,VFG015198,1.0,0.776,146.0,1.5660000000000003e-36,0.021295215869311553
20115,sp|Q8DUI9|IDI2_STRMU,0,B2ILS5,0.0,0.942,1161.0,0.0,0.169340723453909
20116,sp|P56206|SYG_THET8,0,P99129,0.0,0.756,1136.0,0.0,0.16569428238039674
20117,VFG004976,1,VFG001808,1.0,0.661,441.0,1.141e-124,0.06432322053675613
20118,sp|Q09142|ORC2_SCHPO,0,P32833,0.0,0.741,815.0,1.247e-236,0.11887397899649942
20119,VFG043338,1,VFG007447,1.0,0.77,327.0,1.541e-89,0.047695449241540254
20120,sp|C0SP90|YTHA_BACSU,0,YP_330350.1,1.0,0.695,923.0,1.1409999999999998e-269,0.13462660443407234
20121,VFG042742,1,VFG042783,1.0,0.642,274.0,2.162e-74,0.03996499416569428
20122,sp|Q5SJC8|MURB_THET8,0,Q65JX9,0.0,0.75,644.0,1.361e-186,0.09393232205367562
20123,sp|P38800|LAM4_YEAST,0,Q5A950,0.0,0.777,306.0,9.956e-83,0.04463243873978996
20124,VFG000302,1,VFG002119,1.0,0.619,322.0,1.85e-88,0.04696616102683781
20125,VFG007352,1,VFG038804,1.0,0.876,354.0,6.378e-100,0.05163360560093349
20126,VFG016072,1,VFG020079,1.0,0.936,840.0,9.77e-253,0.12252042007001167
20127,VFG041112,1,VFG045706,1.0,0.511,113.0,1.637e-25,0.01648191365227538
20128,VFG041558,1,VFG041883,1.0,0.61,419.0,1.14e-117,0.06111435239206534
20129,sp|P0A042|BLAI_STAAU,0,P06555,0.0,0.952,405.0,6.121999999999999e-118,0.059072345390898486
20130,VFG000389,1,VFG041820,1.0,0.669,371.0,4.1569999999999996e-103,0.05411318553092182
20131,VFG013276,1,Q9R9D5,0.0,0.797,901.0,1.144e-264,0.13141773628938155
20132,gi|15802086|ref|NP_288108.1|,1,Q8L3A9,0.0,0.746,360.0,2.224e-100,0.052508751458576426
20133,sp|P0CT48|XYN1_PYRGI,0,O43097,0.0,0.859,660.0,1.921e-193,0.09626604434072346
20134,sp|P96582|LRPC_BACSU,0,NP_539274.1,1.0,0.853,438.0,2.028e-127,0.06388564760793465
20135,sp|A1B8P0|ATPB_PARDP,0,P05038,0.0,0.912,1457.0,0.0,0.21251458576429405
20136,sp|P0DOG8|GGAG_MLVAV,0,P33895,0.0,0.496,192.0,1.183e-48,0.028004667444574097
20137,gi|126208170|ref|YP_001053395.1|,1,Q44118,0.0,0.78,881.0,8.949e-259,0.12850058343057177
20138,sp|Q7DDR9|NMFIC_NEIMB,0,NP_345086.1,1.0,0.651,246.0,8.638e-66,0.03588098016336056
20139,VFG043670,1,VFG043668,1.0,0.886,703.0,9.333000000000001e-207,0.10253792298716453
20140,sp|Q9HFR0|CSN2_SCHPO,0,O94308,0.0,0.667,713.0,3.307e-206,0.10399649941656942
20141,VFG048886,1,VFG048929,1.0,0.663,637.0,1.692e-183,0.09291131855309218
20142,sp|P32580|SUV3_YEAST,0,NP_539193.1,1.0,0.603,755.0,2.107e-218,0.11012252042007001
20143,VFG005649,1,VFG005583,1.0,0.8,2496.0,0.0,0.36406067677946324
20144,sp|P39840|GALM_BACSU,0,P32139,0.0,0.635,521.0,1.963e-148,0.07599183197199533
20145,VFG044065,1,VFG043875,1.0,0.668,2132.0,0.0,0.31096849474912486
20146,sp|Q5SLL6|G6PI_THET8,0,Q9X1A5,0.0,0.763,1001.0,7.793e-294,0.14600350058343056
20147,VFG043258,1,O51941,0.0,0.815,694.0,1.161e-201,0.10122520420070012
20148,sp|P42084|HUTI_BACSU,0,Q9X034,0.0,0.704,853.0,1.2239999999999999e-248,0.12441656942823803
20149,gi|16765414|ref|NP_461029.1|,1,VFG023783,1.0,0.892,1539.0,0.0,0.22447491248541424
20150,VFG043679,1,Q7A3Q5,0.0,0.769,1191.0,0.0,0.1737164527421237
20151,sp|P33967|BSR_BACCE,0,P0C2P0,0.0,0.804,353.0,1.767e-99,0.051487747957993
20152,sp|Q25BG9|VP26_HIS1I,0,Q05359,0.0,0.554,197.0,1.248e-50,0.028733955659276545
20153,VFG016477,1,P22266,0.0,0.543,416.0,2.426e-116,0.060676779463243874
20154,sp|Q04602|VBA4_YEAST,0,A0A075TRA9,0.0,0.702,1187.0,0.0,0.17313302217036172
20155,sp|P51853|BZNB_PSEFL,0,Q93PS3,0.0,0.838,1649.0,0.0,0.24051925320886813
20156,gi|799334003|ref|XP_012050708.1|,1,VFG016260,1.0,0.635,204.0,4.228e-53,0.029754959159859977
20157,VFG041326,1,VFG002099,1.0,0.574,338.0,2.469e-93,0.04929988331388565
20158,sp|Q8KS19|CCOP2_STUST,0,D9IA45,0.0,0.882,871.0,1.84e-257,0.12704200700116686
20159,sp|P0A6K1|DAPF_ECOLI,0,D2Z026,0.0,0.89,872.0,4.232e-261,0.12718786464410736
20160,sp|Q93R93|LYSJ_THET2,0,P9WPZ7,0.0,0.969,1536.0,0.0,0.22403733955659277
20161,VFG014871,1,VFG014877,1.0,0.928,728.0,1.233e-217,0.10618436406067679
20162,gi|15926803|ref|NP_374336.1|,1,A0QNG1,0.0,0.818,1580.0,0.0,0.23045507584597433
20163,VFG043906,1,VFG043933,1.0,0.662,1019.0,4.083e-298,0.14862893815635939
20164,VFG035296,1,VFG049167,1.0,0.916,544.0,1.0410000000000001e-159,0.07934655775962661
20165,sp|Q9ZHF6|DPO3_THEMA,0,NP_344812.1,1.0,0.805,3606.0,0.0,0.5259626604434072
20166,fig|83331.22.peg.1048|MT0958|VBIMycTub22151_1048|,1,P54741,0.0,0.695,1270.0,0.0,0.1852392065344224
20167,VFG017413,1,VFG008314,1.0,0.916,1858.0,0.0,0.2710035005834306
20168,VFG013739,1,VFG021854,1.0,0.825,1009.0,4.814e-297,0.1471703617269545
20169,sp|P27838|CYAY_ECOLI,0,B4E5Z6,0.0,0.883,313.0,6.549999999999999e-89,0.0456534422403734
20170,VFG002475,1,VFG051525,1.0,0.906,1370.0,0.0,0.19982497082847142
20171,sp|Q6L741|KACL_STRKN,0,Q53U08,0.0,0.916,1296.0,0.0,0.18903150525087514
20172,sp|P9WH25|RS9_MYCTU,0,A2RP61,0.0,0.864,374.0,1.6599999999999999e-105,0.05455075845974329
20173,VFG022186,1,VFG022183,1.0,0.979,313.0,1.079e-89,0.0456534422403734
20174,VFG045580,1,P48841,0.0,0.596,184.0,1.702e-46,0.026837806301050177
20175,VFG009094,1,VFG009092,1.0,0.888,1518.0,0.0,0.22141190198366395
20176,VFG043546,1,VFG005257,1.0,0.766,929.0,2.688e-271,0.1355017502917153
20177,VFG036812,1,NP_463158.1,1.0,0.794,1381.0,0.0,0.20142940490081682
20178,VFG029549,1,VFG029554,1.0,0.954,1280.0,0.0,0.1866977829638273
20179,VFG041906,1,VFG041625,1.0,0.808,187.0,1.116e-48,0.027275379229871645
20180,sp|P21147|ACO1_YEAST,0,Q12618,0.0,0.832,1138.0,0.0,0.16598599766627772
20181,sp|K9N5R3|VEMP_MERS1,0,VFG022933,1.0,0.711,105.0,1.527e-23,0.015315052508751459
20182,VFG002559,1,Q93P60,0.0,0.641,807.0,4.862e-234,0.1177071178529755
20183,sp|Q9UT97|PSA5_SCHPO,0,P21242,0.0,0.881,760.0,6.547e-226,0.11085180863477247
20184,sp|P0CE18|GP3D_CHLTH,0,Q5UNV2,0.0,0.616,170.0,1.838e-42,0.024795799299883313
20185,sp|Q7WF17|HEPPA_BORBR,0,P76658,0.0,0.886,508.0,4.468e-149,0.07409568261376896
20186,sp|P53075|SHE10_YEAST,0,VFG051241,1.0,0.55,479.0,2.9829999999999996e-135,0.06986581096849474
20187,VFG008290,1,VFG008289,1.0,0.892,1381.0,0.0,0.20142940490081682
20188,VFG041872,1,VFG041575,1.0,0.966,760.0,7.357e-230,0.11085180863477247
20189,VFG041447,1,VFG041467,1.0,0.643,230.0,1.588e-60,0.03354725787631272
20190,gi|16767039|ref|NP_462654.1|,1,P03037,0.0,0.516,231.0,1.011e-60,0.033693115519253206
20191,VFG003560,1,VFG023610,1.0,0.844,1764.0,0.0,0.2572928821470245
20192,VFG011181,1,VFG011180,1.0,0.858,716.0,2.753e-210,0.1044340723453909
20193,VFG038323,1,VFG041680,1.0,0.863,270.0,4.457e-74,0.03938156359393232
20194,VFG031883,1,VFG031881,1.0,0.855,390.0,4.723e-110,0.05688448074679113
20195,sp|P9WN13|Y3401_MYCTU,0,P77154,0.0,0.732,1642.0,0.0,0.2394982497082847
20196,sp|O07542|YHEA_BACSU,0,Q7A4V3,0.0,0.956,328.0,7.507999999999999e-93,0.047841306884480746
20197,sp|Q5A6M0|RBR1_CANAL,0,Q9RV58,0.0,0.511,94.0,4.8550000000000005e-20,0.013710618436406068
20198,VFG022890,1,VFG009778,1.0,0.911,555.0,9.153000000000002e-162,0.08095099183197199
20199,VFG013686,1,VFG013687,1.0,0.807,739.0,7.611999999999999e-215,0.10778879813302217
20200,VFG043774,1,VFG043773,1.0,0.701,2259.0,0.0,0.3294924154025671
20201,VFG008250,1,VFG008252,1.0,0.81,436.0,5.218e-125,0.06359393232205368
20202,sp|Q9AE87|CARF_MYXXA,0,VFG016239,1.0,0.597,111.0,1.255e-24,0.0161901983663944
20203,sp|P00260|HIP_ALLVD,0,B3EBZ6,0.0,0.703,130.0,5.056e-31,0.018961493582263712
20204,VFG005863,1,VFG018677,1.0,0.896,733.0,1.085e-218,0.10691365227537923
20205,sp|O94329|PSF2_SCHPO,0,P40359,0.0,0.77,380.0,1.446e-106,0.05542590431738623
20206,VFG019015,1,VFG023775,1.0,0.827,931.0,3.783e-277,0.13579346557759628
20207,VFG035301,1,VFG049282,1.0,0.869,520.0,1.025e-151,0.07584597432905485
20208,sp|Q9I0R2|ALKB1_PSEAE,0,Q0VKZ3,0.0,0.745,795.0,3.872e-231,0.11595682613768961
20209,sp|O31779|YMCA_BACSU,0,O34412,0.0,0.794,295.0,4.971e-81,0.043028004667444573
20210,VFG023071,1,VFG024280,1.0,0.888,1000.0,2.617e-297,0.14585764294049008
20211,VFG041156,1,VFG050957,1.0,0.786,2824.0,0.0,0.411901983663944
20212,VFG038895,1,P16551,0.0,0.526,701.0,2.78e-202,0.10224620770128355
20213,sp|Q12338|RNH2C_YEAST,0,VFG043470,1.0,0.952,69.0,1.999e-12,0.010064177362893816
20214,sp|P0AA57|YOBA_ECOLI,0,P12376,0.0,0.766,305.0,1.173e-84,0.04448658109684948
20215,VFG038957,1,VFG038954,1.0,0.546,1121.0,0.0,0.16350641773628938
20216,sp|P0AAD8|TDCC_ECOLI,0,P42628,0.0,0.688,914.0,7.216e-267,0.13331388564760793
20217,sp|Q8XIQ9|IPYR_CLOPE,0,P65752,0.0,0.657,697.0,5.169e-201,0.10166277712952158
20218,VFG000283,1,VFG042793,1.0,0.644,203.0,7.6019999999999995e-53,0.029609101516919485
20219,VFG041318,1,O30418,0.0,0.763,1182.0,0.0,0.17240373395565928
20220,sp|P14747|PP2B2_YEAST,0,XP_718995.1,1.0,0.758,1322.0,0.0,0.1928238039673279
20221,sp|C4PWA1|PPZP_STRAQ,0,A2AXG5,0.0,0.782,689.0,1.234e-199,0.10049591598599766
20222,VFG020004,1,VFG002068,1.0,0.868,845.0,2.7320000000000003e-247,0.12324970828471411
20223,sp|Q2MF66|LIVQ_STRLV,0,Q3YAT3,0.0,0.707,1093.0,0.0,0.15942240373395566
20224,VFG041841,1,YP_169166.1,1.0,0.645,762.0,3.572e-221,0.11114352392065344
20225,VFG005481,1,VFG011125,1.0,0.454,348.0,2.707e-95,0.050758459743290546
20226,VFG010192,1,VFG010190,1.0,0.9,1409.0,0.0,0.20551341890315053
20227,VFG021792,1,VFG013731,1.0,0.965,954.0,6.771e-290,0.13914819136522755
20228,VFG009493,1,VFG026555,1.0,0.868,5114.0,0.0,0.7459159859976663
20229,sp|P29930|COBO_SINSX,0,A0R563,0.0,0.554,263.0,5.718e-71,0.03836056009334889
20230,VFG017756,1,VFG011715,1.0,0.79,255.0,3.534e-69,0.03719369894982497
20231,sp|B1IBE1|PRSA_STRPI,0,P0C2B5,0.0,0.8,712.0,1.677e-206,0.10385064177362893
20232,sp|O82872|DTA_ARTSP,0,A1B8Z1,0.0,0.888,1244.0,0.0,0.18144690781796965
20233,sp|P16120|THRC_YEAST,0,NP_697512.1,1.0,0.757,1140.0,0.0,0.16627771295215868
20234,sp|P06622|XYLE1_PSEPU,0,NP_541113.1,1.0,0.859,854.0,6.709e-252,0.12456242707117852
20235,sp|P65272|LEPA_STAAN,0,YP_329644.1,1.0,0.942,2032.0,0.0,0.29638273045507585
20236,VFG042761,1,VFG042775,1.0,0.81,353.0,1.754e-99,0.051487747957993
