,id,label
10373,sp|Q8KHZ8|TRP7H_LENAE,0
4848,sp|P0A707|IF3_ECOLI,0
13528,sp|P21982|FLAA_SPIAU,0
12401,sp|O14224|GDIR_SCHPO,0
6274,VFG010175,1
13398,gi|15594708|ref|NP_212497.1|,1
3010,VFG039177,1
2110,VFG011995,1
8272,sp|P03227|DNBI_EBVB9,0
9167,VFG044104,1
12167,gi|56707555|ref|YP_169451.1|,1
5576,sp|P44307|RRF_HAEIN,0
13469,gi|15926974|ref|NP_374507.1|,1
13835,sp|P33400|PACC_YEAST,0
3747,VFG035461,1
4757,VFG019498,1
2682,sp|P48244|GLUC_CORGL,0
10143,VFG004717,1
3482,VFG000849,1
8042,VFG001260,1
5703,VFG043254,1
1413,sp|P54572|MAO1_BACSU,0
10700,VFG043468,1
3966,sp|P20772|PUR2_SCHPO,0
6794,sp|O14356|TOR1_SCHPO,0
5661,sp|Q6CR99|P5CR_KLULA,0
2362,VFG049507,1
5591,VFG045725,1
9187,sp|Q8Y5E4|DACA_LISMO,0
2957,VFG021788,1
1170,VFG018727,1
4643,sp|B9E972|OLHYD_MACCJ,0
3419,VFG041491,1
8772,VFG015852,1
1690,sp|Q03525|TMA23_YEAST,0
14139,fig|169963.11.peg.1524|lmo1484|VBILisMon69206_1524|,1
5563,VFG045692,1
1666,VFG025668,1
2408,VFG050221,1
6097,VFG009502,1
944,sp|P76156|YDFO_ECOLI,0
11709,VFG017880,1
3693,sp|Q04LZ5|PGK_STRP2,0
12425,gi|23502835|ref|NP_698962.1|,1
3035,VFG039289,1
751,VFG016306,1
11293,VFG044182,1
11908,sp|P44760|FKBY_HAEIN,0
9982,VFG012787,1
6639,sp|Q10146|RRP6_SCHPO,0
12545,sp|A0R5Z0|BPA_MYCS2,0
1399,VFG011305,1
12078,sp|Q3V4T6|Y273_ATV,0
5027,sp|P75874|YCCU_ECOLI,0
14063,sp|S3DB74|GLOI_GLAL2,0
647,VFG038969,1
3460,VFG000799,1
622,sp|P75809|YBJI_ECOLI,0
973,VFG044452,1
10638,VFG018657,1
759,sp|P15114|MT2_CANGA,0
3153,sp|P49058|IMDH_BORBU,0
7826,VFG041819,1
7763,VFG041615,1
6407,sp|O66479|TRMB_AQUAE,0
7359,VFG016453,1
3048,sp|P0DMM4|Y572A_MYCTU,0
2402,sp|P9WGE3|RSFA_MYCTU,0
6548,VFG022232,1
11966,gi|15610687|ref|NP_218068.1|,1
5887,VFG007918,1
13547,gi|27735293|ref|NP_776005.1|,1
68,VFG037905,1
6914,sp|P29094|O16G_PARTM,0
753,sp|Q88QT3|AMGK_PSEPK,0
6357,sp|P99066|EFP_STAAN,0
45,VFG037692,1
5312,sp|P54570|ADPP_BACSU,0
4887,VFG048803,1
10899,VFG007101,1
9593,sp|P44209|Y1480_HAEIN,0
4125,sp|Q4PNI0|BLH_UNCMB,0
13056,gi|15899995|ref|NP_344599.1|,1
1393,sp|Q9F5I8|CGIA_ALTMA,0
10385,VFG005256,1
13882,gi|378556086|gb|AFC17871.1|,1
5756,VFG044018,1
3316,sp|O34725|YJHA_BACSU,0
7557,VFG006174,1
11429,VFG040989,1
93,VFG037950,1
3532,VFG001425,1
9399,sp|Q182W3|SP4A_CLOD6,0
4242,VFG046931,1
5570,sp|P42236|KGSDH_BACSU,0
5395,VFG043801,1
2902,sp|P07294|TRAM2_ECOLX,0
3884,VFG042389,1
1149,sp|A0A0N9HP11|NOX_RHOER,0
3395,VFG041467,1
12101,sp|P54746|MNGB_ECOLI,0
11899,gi|57116830|ref|NP_215627.2|,1
10751,sp|Q2HR98|UL95_HHV8P,0
8922,VFG016103,1
7060,VFG029749,1
4304,sp|Q12012|YO289_YEAST,0
7752,VFG040914,1
1832,sp|O59776|YCCC_SCHPO,0
8923,VFG016104,1
6843,VFG024687,1
9753,sp|P62395|SECM_ECOLI,0
5822,VFG001820,1
8414,VFG014653,1
12213,sp|P13376|G6PI2_GEOSE,0
1603,sp|A0A1V6PBC8|CALB_PENDC,0
11163,VFG007660,1
3557,VFG002417,1
6623,VFG022721,1
2937,VFG013738,1
1247,sp|P34226|SKT5_YEAST,0
7317,VFG052128,1
11825,sp|P41389|MCM5_SCHPO,0
11783,sp|P0A937|BAME_ECOLI,0
14207,sp|C8WLM1|CGR2_EGGLE,0
912,sp|P53068|APC10_YEAST,0
9958,VFG000996,1
11804,sp|Q726X4|LEUC_DESVH,0
4947,VFG048900,1
11720,VFG019019,1
7336,sp|P40370|ENO11_SCHPO,0
7522,VFG000228,1
9996,VFG013000,1
13202,gi|15901283|ref|NP_345887.1|,1
1109,sp|P53184|PNC1_YEAST,0
1565,VFG024864,1
6757,VFG023357,1
8194,VFG014068,1
10419,VFG005360,1
13824,gi|296004726|ref|XP_966246.2|,1
9016,sp|G3XCN6|BETS_RHIML,0
5035,VFG049170,1
5196,sp|Q46916|GUDP_ECOLI,0
11916,gi|15609496|ref|NP_216875.1|,1
13814,gi|57790998|ref|YP_182402.1|,1
11693,sp|P43084|EBP1_CANAX,0
7674,VFG037081,1
3716,VFG035273,1
1258,sp|P9WH69|RIR2H_MYCTU,0
5594,VFG045734,1
12827,sp|Q9KKP3|TRMYL_VIBCH,0
3553,VFG002123,1
10686,VFG043008,1
1439,sp|P9WHU9|PROB_MYCTU,0
8805,sp|Q02770|CWC27_YEAST,0
11511,VFG001753,1
14388,sp|P43079|CPH1_CANAL,0
13951,gi|1730100|sp|P36400.2|LMCPB_LEIME,1
2966,sp|O66680|SYLA_AQUAE,0
1211,sp|Q06315|SKG3_YEAST,0
2803,sp|Q01463|MINC_BACSU,0
7244,sp|Q2EHL8|MACB_AGGAC,0
4357,sp|Q10990|CDT2_SCHPO,0
11314,VFG044465,1
7942,VFG000155,1
1085,sp|O42978|LSM5_SCHPO,0
1957,sp|Q9I1W5|KU_PSEAE,0
9104,sp|Q55217|DNRP_STRS5,0
11757,sp|P31134|POTG_ECOLI,0
4551,VFG013508,1
9121,sp|Q5SJ35|KT3K_THET8,0
2777,VFG012152,1
5250,sp|P39119|CISY_BACSU,0
2400,sp|P16727|UL84_HCMVA,0
459,sp|P37128|NUDK_ECOLI,0
7367,VFG016473,1
280,sp|P80959|LC70_LACPA,0
9820,VFG021026,1
7698,VFG041383,1
2569,sp|S5ZJC7|SBLE_STABO,0
4691,VFG006551,1
13334,sp|P53834|HCH1_YEAST,0
4603,VFG043474,1
12225,sp|D7PHZ1|VRTI_PENAE,0
3379,VFG041450,1
13361,sp|P65330|LUXS_STAAN,0
11855,VFG044240,1
605,sp|O87948|TORA_SHEMA,0
4649,VFG006346,1
9571,VFG040836,1
12978,gi|161870528|ref|YP_001599700.1|,1
1756,sp|Q2EHL7|TDEA_AGGAC,0
7613,VFG036226,1
7401,VFG016536,1
9277,VFG051587,1
10245,sp|P40396|COMK_BACSU,0
7406,VFG016551,1
8319,VFG014316,1
6843,sp|P23474|RUBR_ACESD,0
14155,sp|A0A067Z9B6|FMAD_ASPFU,0
2226,VFG043717,1
2413,sp|P12962|CAF20_YEAST,0
9440,VFG042030,1
4318,sp|P43582|WWM1_YEAST,0
9980,sp|P35208|SPT10_YEAST,0
3794,sp|Q03438|COX2_BACP3,0
7080,VFG029903,1
6084,sp|P9WQG1|ACDP_MYCTU,0
13450,gi|15675508|ref|NP_269682.1|,1
9038,VFG020052,1
12898,gi|16766428|ref|NP_462043.1|,1
6514,VFG022146,1
10362,sp|P38200|SHE1_YEAST,0
10918,sp|P38878|LNP_YEAST,0
5800,VFG044345,1
1518,VFG051137,1
9058,VFG040875,1
7572,sp|P39718|PEX22_YEAST,0
10119,sp|P37062|NAPE_ENTFA,0
5925,VFG008088,1
4525,VFG013400,1
9973,VFG001016,1
11131,VFG007603,1
10979,sp|N1P212|ATH1_YEASC,0
1978,VFG001973,1
7833,VFG041835,1
10620,sp|P0A6L2|DAPA_ECOLI,0
6101,VFG009507,1
5568,sp|Q5SLQ1|RL9_THET8,0
9806,sp|D0CAH3|PIUA_ACIB2,0
12858,gi|16765012|ref|NP_460627.1|,1
2677,VFG041552,1
8780,VFG015867,1
13253,sp|Q9UW23|MATA1_CANAL,0
561,VFG042801,1
8652,VFG015330,1
11933,sp|Q08199|SIL1_YEAST,0
13573,sp|O84589|SYW_CHLTR,0
9735,VFG004290,1
9152,sp|P87306|MED17_SCHPO,0
785,sp|Q50LE4|RDRP_HPBVH,0
7817,VFG041680,1
13511,sp|P00332|ADH_SCHPO,0
5893,VFG007937,1
8854,sp|Q74HC3|DGK1_LACJO,0
2501,VFG051367,1
6252,sp|P40994|ARF3_YEAST,0
9030,VFG019992,1
13793,sp|Q9USQ1|CTF18_SCHPO,0
2654,VFG041525,1
2934,VFG013733,1
3441,VFG044338,1
108,VFG037974,1
14043,sp|P94363|CIMH_BACSU,0
4398,sp|O13953|EAF3_SCHPO,0
2486,sp|P36155|YK55_YEAST,0
5686,VFG032844,1
2468,sp|P02960|SASC_PRIMG,0
10530,VFG005903,1
14168,fig|169963.11.peg.453|lmo0438|VBILisMon69206_0453|,1
912,VFG043927,1
10211,VFG005076,1
14055,sp|O34640|AMIN_BACSU,0
5102,VFG001860,1
7528,sp|Q8DU17|SPX_STRMU,0
6139,VFG009666,1
11141,VFG007626,1
11629,VFG003527,1
5682,sp|Q9KHV6|T2A1_THAGE,0
4680,VFG006520,1
11525,VFG002156,1
10611,sp|Q9P775|YBEG_SCHPO,0
5906,sp|Q9Y8G1|ATRD_EMEND,0
4827,VFG043614,1
4254,VFG047062,1
9733,sp|Q8Y565|CPFC_LISMO,0
9565,sp|P9WIM7|PRA_MYCTU,0
6401,VFG017624,1
3108,VFG039596,1
2318,sp|Q4F6N6|KATG2_BURCJ,0
8797,VFG015884,1
8659,VFG015342,1
7715,VFG042235,1
2040,sp|P32396|CPFC_BACSU,0
5832,sp|P13000|BIOD1_ECOLI,0
2298,VFG017017,1
13571,sp|P0DPA6|PSID_PSICU,0
13555,gi|15601885|ref|NP_244957.1|,1
3825,sp|P85065|LAN91_MICS0,0
11775,sp|O66647|SYS_AQUAE,0
6872,VFG026575,1
12721,gi|147674053|ref|YP_001218320.1|,1
6579,sp|P32395|DCUP_BACSU,0
2411,sp|P9WII7|PDXT_MYCTU,0
665,sp|P48982|BGAL_XANMN,0
1252,VFG000034,1
7840,VFG042634,1
1357,sp|P40526|DFG10_YEAST,0
2844,VFG043656,1
8797,sp|A0QW28|AFTC_MYCS2,0
10197,VFG001802,1
10114,sp|P32831|NGR1_YEAST,0
11509,VFG001750,1
6962,sp|P53881|RM22_YEAST,0
7915,VFG000124,1
11403,VFG041956,1
4307,VFG047647,1
8804,VFG015891,1
10349,VFG005157,1
426,sp|Q65179|PP62_ASFB7,0
8221,sp|P9WME1|Y196_MYCTU,0
11821,VFG043222,1
13229,sp|P9WLN5|Y2001_MYCTU,0
11169,sp|A4ISV0|FLIW_GEOTN,0
13033,sp|A0A0H3MBJ2|PKN1_CHLT2,0
2864,sp|P29397|NUSG_THEMA,0
3287,sp|Q04347|BUD22_YEAST,0
4050,sp|Q88M11|MUPP_PSEPK,0
4316,sp|P80458|MDH_RHOPA,0
12223,sp|P9WG25|TKT_MYCTU,0
13486,gi|22537764|ref|NP_688615.1|,1
8698,sp|P81078|CYC31_DESAC,0
1054,VFG002242,1
8106,VFG013824,1
1279,VFG000063,1
6943,VFG028213,1
10833,sp|P47135|JSN1_YEAST,0
12963,gi|16272376|ref|NP_438589.1|,1
4469,sp|A0A159BP93|CITB_MONRU,0
1199,VFG044193,1
1804,VFG041138,1
12882,sp|Q9P7I7|YJNJ_SCHPO,0
444,VFG038692,1
12170,sp|P37351|RPIB_ECOLI,0
8730,sp|Q8SQP2|TCPB_ENCCU,0
3546,sp|P9WQ35|CYA1_MYCTU,0
11012,VFG007303,1
7968,VFG000182,1
1965,sp|P16658|SEN2_YEAST,0
11891,sp|A0QZ48|PUP_MYCS2,0
8466,sp|D3J0Z1|CHADH_ASPFM,0
12316,gi|56480330|ref|NP_709178.2|,1
5759,VFG042109,1
10538,sp|J9VQZ0|SWI6_CRYNH,0
12737,gi|147674363|ref|YP_001218294.1|,1
5811,VFG001407,1
10795,sp|Q9K8X1|AATNT_HALH5,0
12506,sp|P99084|DLDH_STAAN,0
13236,gi|15901146|ref|NP_345750.1|,1
11742,VFG023594,1
9712,sp|P28790|FADA_PSEFR,0
8295,VFG014281,1
13664,gi|68470797|ref|XP_720644.1|,1
11082,VFG007475,1
2123,VFG012035,1
8425,VFG014676,1
12796,sp|Q8B9Q8|PHOSP_HMPVC,0
14246,fig|393133.8.peg.2466|Lmon1_020100012364|VBILisMon53391_2466|,1
12732,gi|147673994|ref|YP_001216745.1|,1
13523,sp|P84058|MURA1_STAAN,0
5753,sp|S0DLN7|APF12_GIBF5,0
11680,VFG017846,1
11311,sp|O35000|NAGB_BACSU,0
8067,sp|Q46906|YGCP_ECOLI,0
4085,sp|I3DZK9|CYPC_BACMM,0
11327,sp|Q55P57|LAC1_CRYNB,0
2957,sp|P0C8K0|KBAZ_ECOLI,0
10087,VFG002966,1
1040,VFG050201,1
1319,VFG010981,1
8560,sp|P35196|RER2_YEAST,0
7292,VFG043446,1
4351,sp|P9WJI3|Y2287_MYCTU,0
4529,VFG013426,1
10157,VFG004773,1
11089,sp|P05653|GYRA_BACSU,0
10505,VFG005812,1
10949,VFG007189,1
9465,VFG042057,1
8525,VFG015018,1
10557,sp|P80103|LHA2_HALHR,0
5094,sp|Q6F9F6|TGNB_ACIAD,0
6131,VFG009623,1
9037,sp|G4MT60|GDI1_PYRO7,0
4740,sp|P16689|PHNM_ECOLI,0
5256,VFG041239,1
5363,sp|Q2FYQ5|NIKB_STAA8,0
5722,VFG043273,1
7371,sp|U2UMQ6|CS12A_ACISB,0
11797,VFG042314,1
1169,sp|P15082|SRLR_ECOLI,0
9598,VFG000442,1
2013,sp|P76398|MDTB_ECOLI,0
12500,gi|17988169|ref|NP_540803.1|,1
11958,sp|Q5AW46|Y7484_EMENI,0
5076,VFG001831,1
6269,VFG010169,1
350,sp|P38889|SKN7_YEAST,0
12622,gi|26248190|ref|NP_754230.1|,1
13601,gi|260446889|emb|CBG76043.1|,1
5294,VFG041277,1
7283,VFG031854,1
2341,VFG042186,1
13293,sp|L0E2U2|PHQB_PENFE,0
3156,VFG046189,1
14058,sp|P53109|AIM14_YEAST,0
10736,sp|P9WGX7|RSBW_MYCTU,0
3333,sp|P29208|MENC_ECOLI,0
2965,VFG021796,1
7249,sp|O94282|CTU1_SCHPO,0
4099,VFG043684,1
2677,sp|P9WNM9|EFGL_MYCTU,0
4575,VFG013610,1
11925,sp|Q9K492|DASR_STRCO,0
8828,sp|E3YBA4|MBCTN_METTR,0
1944,VFG001934,1
1112,sp|O32217|BDBC_BACSU,0
8090,sp|O31435|YBDM_BACSU,0
4975,VFG048936,1
1106,VFG016759,1
9052,sp|P63796|HSLU_STAAM,0
12252,gi|22125434|ref|NP_668857.1|,1
524,VFG038877,1
1193,sp|P64442|YCEO_ECOLI,0
3665,VFG034882,1
6591,sp|P0DUM1|GRPN_RHOR1,0
4639,VFG000316,1
11431,sp|A0A348B781|STS3_POSPM,0
6957,sp|Q02KR3|RRAAH_PSEAB,0
14037,sp|P00897|TRPE_SERMA,0
9542,VFG040556,1
493,sp|P45577|PROQ_ECOLI,0
8398,sp|P0C0Y8|RCEL_CERSP,0
2252,VFG002150,1
5712,VFG043263,1
9462,sp|P86324|CYC23_RHOTP,0
8246,VFG014144,1
7924,sp|I1RL13|DPFGJ_GIBZE,0
5392,VFG043362,1
3197,VFG042926,1
13892,gi|9633764|ref|NP_051842.1|,1
2450,sp|P39594|THIE_BACSU,0
9808,sp|G0S636|DPOD3_CHATD,0
273,VFG038324,1
5430,VFG045477,1
5576,VFG045707,1
5145,sp|Q2RI42|OORB_MOOTA,0
13597,sp|Q6A6P2|RL18_CUTAK,0
9695,VFG004005,1
8299,sp|Q8ZKR2|AIRSK_SALTY,0
5415,VFG045315,1
13843,sp|Q9WYJ1|TSAL_THEMA,0
5926,sp|P07788|COTA_BACSU,0
5034,sp|P38703|LAG1_YEAST,0
3542,VFG001437,1
1017,sp|P64612|ZAPE_ECOLI,0
2186,sp|Q9XC67|TYLCV_STRFR,0
4789,VFG043378,1
5383,VFG043336,1
10910,sp|P77836|PDP_GEOSE,0
11621,VFG003519,1
10510,VFG005839,1
6403,VFG017647,1
10579,VFG005975,1
7924,VFG000134,1
6358,VFG010378,1
1411,VFG011335,1
10570,sp|C8VQY7|YPT7_EMENI,0
9081,sp|Q831V1|PYRH_ENTFA,0
6392,sp|Q06344|ESF1_YEAST,0
12925,gi|16767423|ref|NP_463038.1|,1
3601,sp|O25748|SLYD_HELPY,0
8343,sp|P39923|NPR2_YEAST,0
13483,sp|P9WHH7|LPDA_MYCTU,0
10298,VFG000977,1
6533,sp|Q6N5A1|RL9_RHOPA,0
2650,VFG041520,1
10743,sp|P32522|PT309_YEAST,0
10349,sp|P77334|PDER_ECOLI,0
7688,VFG041373,1
97,sp|P47075|VTC4_YEAST,0
6925,VFG027876,1
5086,sp|Q5SJF8|AROE_THET8,0
3269,sp|Q53U08|NEON_STRFR,0
11266,sp|O53551|FAC17_MYCTU,0
11823,sp|Q59831|CPS2_STRCC,0
10065,sp|P76007|NHAP2_ECOLI,0
2621,VFG041202,1
11228,VFG043131,1
9185,sp|P30870|GLNE_ECOLI,0
305,sp|Q88Q83|GLYOX_PSEPK,0
160,sp|Q0CJ59|ATX_ASPTN,0
4261,VFG047103,1
234,VFG042368,1
3431,sp|Q7RWZ7|RM49_NEUCR,0
7798,VFG041652,1
6926,sp|P04393|MTE5_ECOLX,0
7889,sp|Q92247|BLI4_NEUCR,0
13916,sp|Q03654|CEF1_YEAST,0
5561,sp|P0AAP1|DGCC_ECOLI,0
5579,VFG045711,1
675,sp|A0QQZ8|MSHA_MYCS2,0
6169,VFG009909,1
6502,sp|P79063|ERF1_SCHPO,0
13025,gi|182683313|ref|YP_001835060.1|,1
8346,sp|Q06409|DCK1_YEAST,0
13656,sp|Q03497|STE20_YEAST,0
11271,VFG043635,1
5014,sp|B0BAN6|SYK_CHLTB,0
10214,sp|P27505|PQQC_KLEPN,0
11326,VFG050277,1
10416,sp|P0AA63|YQJA_ECOLI,0
9063,VFG041010,1
12782,sp|P47016|NIT2_YEAST,0
7235,VFG031296,1
1849,sp|Q02I31|PHS_PSEAB,0
9396,sp|O42916|ALE1_SCHPO,0
8174,VFG013982,1
8378,VFG014484,1
4174,sp|Q12363|WTM1_YEAST,0
10728,VFG044106,1
7228,sp|Q12748|CENPI_YEAST,0
11698,sp|P39524|ATC3_YEAST,0
12220,gi|56707479|ref|YP_169375.1|,1
2910,sp|P12807|AMO_PICAN,0
1811,sp|P13484|TAGE_BACSU,0
13325,gi|123441096|ref|YP_001005085.1|,1
2533,VFG051438,1
2288,VFG016985,1
7597,VFG019683,1
743,sp|P21375|OSM1_YEAST,0
6896,VFG027495,1
5446,sp|Q7SEI7|XANA_NEUCR,0
6896,sp|Q5AXB0|PKGB_EMENI,0
3066,sp|Q8DJ02|NU3C_THEVB,0
5262,sp|A0A0D2YG10|FUB1_FUSO4,0
9469,sp|A0QSY5|FOLD_MYCS2,0
7329,VFG052188,1
5756,sp|P36594|RPB1_SCHPO,0
5666,VFG032037,1
14402,fig|83332.12.peg.447|Rv0405|VBIMycTub87468_0447|,1
11301,sp|Q9LAE5|ARLY_NOSP7,0
5087,sp|Q9Y7J6|PPK21_SCHPO,0
481,VFG038795,1
5466,sp|O05252|NUPN_BACSU,0
3643,sp|B6HV34|ADRF_PENRW,0
10308,sp|Q9USI6|MYO2_SCHPO,0
2948,VFG013755,1
6230,VFG010099,1
5004,VFG049035,1
101,VFG037965,1
3710,sp|Q9USX3|RAD60_SCHPO,0
7707,sp|P41453|LEF3_NPVAC,0
13143,sp|Q7A471|ECFA2_STAAN,0
6399,VFG017614,1
4553,VFG013513,1
4140,sp|Q3JRF0|MSRB_BURP1,0
11539,VFG002324,1
1651,VFG025529,1
11632,VFG003530,1
11043,VFG007387,1
4321,sp|P9WK69|LPPP_MYCTU,0
4369,VFG001149,1
11123,sp|P03874|CBP2_YEAST,0
8286,VFG014264,1
3031,VFG039275,1
897,sp|P38956|SNF11_YEAST,0
10074,VFG001809,1
8220,VFG014115,1
5481,VFG045528,1
6880,sp|C7PLV2|GCAS_CHIPD,0
4521,sp|Q0ZS23|ATPF_CLOPD,0
1909,VFG001892,1
14204,sp|Q06672|TSR2_YEAST,0
2388,VFG049648,1
3368,VFG041439,1
10408,VFG005304,1
9005,VFG019810,1
9156,sp|Q8L1A7|PDXT_NIACI,0
8444,sp|Q53597|PNP_STRAT,0
2100,sp|P47111|VPS55_YEAST,0
3137,VFG039721,1
5784,VFG042820,1
2284,sp|O74871|YCW3_SCHPO,0
1267,VFG000049,1
1778,VFG026319,1
8516,VFG014996,1
3311,sp|Q01519|COX12_YEAST,0
1045,VFG043802,1
323,VFG038395,1
4059,sp|Q9Y7S9|AMY3_SCHPO,0
11975,sp|Q06096|COG4_YEAST,0
2214,sp|P04710|ADT1_YEAST,0
11580,VFG002657,1
3463,VFG000808,1
1869,sp|Q03028|ODC1_YEAST,0
8402,sp|G0SCK6|ERB1_CHATD,0
9811,VFG018560,1
13030,sp|A0A0X1KHF9|RPH_LISMF,0
8975,sp|P77280|YDJJ_ECOLI,0
10444,sp|P19733|DMPO_PSEUF,0
7172,VFG030636,1
2884,sp|Q03079|MRX11_YEAST,0
12774,sp|Q9I6J1|SPUD_PSEAE,0
2277,VFG016921,1
5584,sp|C8WLE3|URDA_EGGLE,0
12080,gi|89255691|ref|YP_513052.1|,1
1989,VFG001989,1
12739,gi|147673559|ref|YP_001218508.1|,1
9772,sp|P57744|TIM8_YEAST,0
11224,VFG043127,1
8732,sp|Q12272|TPT1_YEAST,0
2412,sp|P43591|YFH7_YEAST,0
10594,VFG006006,1
6159,sp|Q7A807|PTG3C_STAAN,0
11442,VFG042942,1
9534,VFG040527,1
2202,sp|P9WPD7|Y2685_MYCTU,0
13387,sp|Q82W51|CAS2C_NITEU,0
8041,VFG001259,1
7971,VFG000185,1
13476,gi|15927253|ref|NP_374786.1|,1
2640,VFG041222,1
12826,sp|P40952|KYE1_KLULA,0
2321,VFG017067,1
5583,VFG045716,1
2533,sp|P95160|NDH_MYCTU,0
9894,VFG042892,1
5917,VFG008013,1
4088,VFG043569,1
631,VFG041367,1
9682,sp|Q927P4|CAS9_LISIN,0
9551,sp|Q84HC8|NCSB1_STRCZ,0
10846,sp|P74646|KAIC1_SYNY3,0
7445,sp|P13518|CSRD_ECOLI,0
4577,sp|Q05131|RCH1_YEAST,0
5164,sp|P28999|INU1_KLUMA,0
2148,sp|Q9WYQ4|GLDA_THEMA,0
1468,VFG002221,1
11671,sp|Q10253|MUG64_SCHPO,0
9729,VFG004270,1
4121,sp|P40233|CKI1_SCHPO,0
11981,sp|Q5HG25|DAPA_STAAC,0
4230,sp|P38907|CENPN_YEAST,0
12949,gi|16272641|ref|NP_438859.1|,1
11923,gi|15610991|ref|NP_218372.1|,1
14161,fig|169963.11.peg.2489|lmo2431|VBILisMon69206_2489|,1
9600,VFG000445,1
1498,VFG011606,1
10494,VFG005777,1
3541,VFG001436,1
12280,sp|Q04217|DHR1_YEAST,0
1091,VFG016707,1
146,sp|O34739|STET_BACSU,0
7453,VFG016612,1
6084,VFG009466,1
5934,sp|P95722|OBG_STRCO,0
9101,VFG042703,1
6526,VFG022174,1
976,sp|Q9ALP0|SPNS_SACSN,0
6977,VFG029376,1
13875,gi|66275912|ref|YP_232997.1|,1
12942,gi|68249515|ref|YP_248627.1|,1
8208,VFG014100,1
13029,sp|Q07895|YL001_YEAST,0
13631,sp|O14229|SFC1_SCHPO,0
2113,VFG012001,1
8750,sp|P43478|CGKA_PSEVC,0
8968,sp|S0DPY2|APF11_GIBF5,0
7620,VFG036249,1
49,VFG037746,1
2455,sp|P87108|TIM10_YEAST,0
2601,sp|A0A2Z6UD27|UL24L_GLASK,0
8482,sp|Q9F282|ADHA_THEET,0
5106,sp|P56081|AROB_HELPY,0
6317,VFG010305,1
835,VFG043431,1
5610,sp|Q12029|FSF1_YEAST,0
10696,VFG043463,1
12835,sp|Q9Y7Y2|SLU7_SCHPO,0
14270,sp|Q12241|VAM3_YEAST,0
10095,sp|P53685|HST1_YEAST,0
10881,VFG007065,1
3946,VFG042511,1
9155,VFG044092,1
5933,VFG008141,1
7185,sp|P0AG55|RL6_ECOLI,0
79,sp|P00948|CATC_PSEPU,0
2810,sp|O13807|DDB1_SCHPO,0
6537,sp|Q8Y440|RL3_LISMO,0
848,sp|P9WN71|G6PD1_MYCTU,0
1566,sp|Q12BV1|GRDC_POLSJ,0
7533,VFG000254,1
11440,sp|O60072|SLH1_SCHPO,0
2072,sp|P53738|TR112_YEAST,0
11158,sp|Q9US25|HRP1_SCHPO,0
6653,sp|A0A0H2ZNE0|FTSZ_STRP2,0
5306,sp|O30974|THIO_MYCSM,0
3209,VFG044349,1
2889,sp|A0A1J0HSK7|IACC_PESFW,0
1328,sp|B5L3F2|WFGD_ECOLX,0
14074,sp|P18188|PHNL_SOLFR,0
12012,sp|P46671|FAR3_YEAST,0
14047,gi|134108634|ref|XP_776970.1|,1
10054,VFG001304,1
5696,VFG043247,1
10297,VFG000975,1
2000,VFG011655,1
11364,VFG041916,1
13047,gi|15902576|ref|NP_358126.1|,1
11183,VFG007691,1
6226,sp|P28273|OPLA_YEAST,0
6889,VFG027345,1
1704,VFG002540,1
13651,sp|A0A0K0VF36|LIP2_MALR7,0
11882,gi|15841906|ref|NP_336943.1|,1
4534,VFG013444,1
9679,sp|O07015|RSBQ_BACSU,0
6247,sp|O32157|FRLB_BACSU,0
13540,gi|563627|emb|CAA85377.1|,1
2352,VFG043572,1
5945,VFG008185,1
7196,VFG030935,1
8831,sp|P17536|TPM1_YEAST,0
10940,VFG007179,1
11886,gi|15608848|ref|NP_216226.1|,1
12501,gi|17988185|ref|NP_540819.1|,1
4604,VFG045329,1
11932,sp|P0A786|PYRB_ECOLI,0
11430,sp|P31114|HEPS2_BACSU,0
5000,sp|Q56416|COAE_THET8,0
9573,sp|Q03944|VPS64_YEAST,0
1881,VFG042672,1
1747,VFG026246,1
1112,VFG016765,1
10260,sp|P60390|RSMH_ECOLI,0
2710,sp|Q12042|YP162_YEAST,0
8764,VFG015823,1
11671,VFG013660,1
10797,VFG006914,1
12710,gi|91206349|ref|YP_538703.1|,1
6285,VFG010193,1
3062,sp|P77258|NEMA_ECOLI,0
7910,sp|A0A411MR89|SZNF_STRC2,0
564,VFG043182,1
12904,sp|Q12473|FRE6_YEAST,0
12245,sp|Q00702|UL20_SUHVN,0
14156,fig|169963.11.peg.2068|lmo2020|VBILisMon69206_2068|,1
6406,VFG017664,1
877,sp|Q9US06|PAF1_SCHPO,0
8869,VFG015987,1
10127,VFG004620,1
1357,VFG011210,1
10258,sp|P51533|PDR10_YEAST,0
4874,sp|P0DV29|PCTIR_XANPE,0
980,VFG049938,1
2726,sp|Q99326|YO338_YEAST,0
2861,sp|P9WK97|LEPA_MYCTU,0
13550,gi|270309758|gb|ACZ72252.1|,1
9370,sp|P10906|UGPE_ECOLI,0
6147,VFG009694,1
13552,gi|15602088|ref|NP_245160.1|,1
7760,VFG041612,1
7049,sp|Q03786|GNTK_YEAST,0
12876,sp|P46921|OPUAB_BACSU,0
9460,sp|O82855|NORM_VIBPA,0
7364,VFG016463,1
4864,VFG048669,1
9352,VFG051988,1
4595,sp|M1GRN3|ILE2E_LENBU,0
6690,sp|Q46867|YGIZ_ECOLI,0
1159,VFG018704,1
4350,VFG000341,1
5936,sp|P60698|MNHG1_STAAU,0
6674,VFG022985,1
